symbol,timestamp,price,volume,bid,ask,kinesis_timestamp,sequence_number
AMZN,2025-12-26T15:12:39.532278,146.08,2363,146.06,146.09,2025-12-26 15:12:39.629000-06:00,49670264113246220113422590907901243838471295671832936450
JPM,2025-12-26T15:12:39.587994,136.07,8980,136.06,136.09,2025-12-26 15:12:39.684000-06:00,49670264113246220113422590907902452764290910301007642626
AAPL,2025-12-26T15:12:39.644619,126.9,1133,126.88,126.91,2025-12-26 15:12:39.738000-06:00,49670264113246220113422590907906079541749754188531761154
GOOGL,2025-12-26T15:12:39.699898,148.97,7962,148.95,148.98,2025-12-26 15:12:39.797000-06:00,49670264113246220113422590907912124170847827334405292034
MSFT,2025-12-26T15:12:39.758865,351.94,2358,351.9,351.97,2025-12-26 15:12:39.856000-06:00,49670264113246220113422590907913333096667441963579998210
AMZN,2025-12-26T15:12:39.816862,147.38,9724,147.37,147.4,2025-12-26 15:12:39.913000-06:00,49670264113246220113422590907915750948306671221929410562
JPM,2025-12-26T15:12:39.871675,137.34,1597,137.33,137.35,2025-12-26 15:12:39.969000-06:00,49670264113246220113422590907918168799945900480278822914
AAPL,2025-12-26T15:12:39.926819,127.03,2978,127.01,127.04,2025-12-26 15:12:40.023000-06:00,49670264113246220113422590907925422354863588255327059970
GOOGL,2025-12-26T15:12:39.981531,148.45,2887,148.43,148.46,2025-12-26 15:12:40.079000-06:00,49670264113246220113422590907931466983961661401200590850
MSFT,2025-12-26T15:12:40.039422,349.08,3929,349.05,349.12,2025-12-26 15:12:40.135000-06:00,49670264113246220113422590907933884835600890659550003202
AMZN,2025-12-26T15:12:40.094575,148.83,9992,148.81,148.84,2025-12-26 15:12:40.191000-06:00,49670264113246220113422590907935093761420505288724709378
JPM,2025-12-26T15:12:40.150211,137.88,5345,137.86,137.89,2025-12-26 15:12:40.245000-06:00,49670264113246220113422590907945974093797036951297064962
AAPL,2025-12-26T15:12:40.205393,127.78,1290,127.77,127.79,2025-12-26 15:12:40.302000-06:00,49670264113246220113422590907953227648714724726345302018
GOOGL,2025-12-26T15:12:40.264195,148.23,7145,148.22,148.25,2025-12-26 15:12:40.361000-06:00,49670264113246220113422590907956854426173568613869420546
MSFT,2025-12-26T15:12:40.319231,348.64,2084,348.6,348.67,2025-12-26 15:12:40.416000-06:00,49670264113246220113422590907958063351993183243044126722
AMZN,2025-12-26T15:12:40.377715,147.37,8252,147.35,147.38,2025-12-26 15:12:40.480000-06:00,49670264113246220113422590907960481203632412501393539074
JPM,2025-12-26T15:12:40.440521,137.45,8190,137.44,137.46,2025-12-26 15:12:40.538000-06:00,49670264113246220113422590907964107981091256388917657602
AAPL,2025-12-26T15:12:40.497541,128.83,8977,128.82,128.85,2025-12-26 15:12:40.595000-06:00,49670264113246220113422590907966525832730485647267069954
GOOGL,2025-12-26T15:12:40.556300,148.93,3599,148.92,148.95,2025-12-26 15:12:40.655000-06:00,49670264113246220113422590907968943684369714905616482306
MSFT,2025-12-26T15:12:40.614279,349.88,8527,349.84,349.91,2025-12-26 15:12:40.710000-06:00,49670264113246220113422590907974988313467788051490013186
AMZN,2025-12-26T15:12:40.668579,146.39,3019,146.37,146.4,2025-12-26 15:12:40.764000-06:00,49670264113246220113422590907977406165107017378558902274
JPM,2025-12-26T15:12:40.723938,136.3,2230,136.29,136.32,2025-12-26 15:12:40.827000-06:00,49670264113246220113422590907979824016746246636908314626
AAPL,2025-12-26T15:12:40.786592,129.61,4946,129.6,129.63,2025-12-26 15:12:40.884000-06:00,49670264113246220113422590907983450794205090524432433154
GOOGL,2025-12-26T15:12:40.846217,148.91,6917,148.9,148.93,2025-12-26 15:12:40.949000-06:00,49670264113246220113422590907984659720024705153607139330
MSFT,2025-12-26T15:12:40.909812,347.63,6876,347.59,347.66,2025-12-26 15:12:41.007000-06:00,49670264113246220113422590907987077571663934411956551682
AMZN,2025-12-26T15:12:40.966747,146.85,5710,146.83,146.86,2025-12-26 15:12:41.066000-06:00,49670264113246220113422590907988286497483549041131257858
JPM,2025-12-26T15:12:41.024936,137.17,8371,137.15,137.18,2025-12-26 15:12:41.120000-06:00,49670264113246220113422590907990704349122778299480670210
AAPL,2025-12-26T15:12:41.079014,129.28,9551,129.26,129.29,2025-12-26 15:12:41.176000-06:00,49670264113246220113422590907991913274942392928655376386
GOOGL,2025-12-26T15:12:41.135532,148.67,9203,148.65,148.68,2025-12-26 15:12:41.232000-06:00,49670264113246220113422590907997957904040466074528907266
MSFT,2025-12-26T15:12:41.192085,350.46,9851,350.43,350.5,2025-12-26 15:12:41.290000-06:00,49670264113246220113422590908001584681499309962053025794
AMZN,2025-12-26T15:12:41.248433,146.64,9889,146.62,146.65,2025-12-26 15:12:41.344000-06:00,49670264113246220113422590908002793607318924591227731970
JPM,2025-12-26T15:12:41.302577,138.19,7883,138.17,138.2,2025-12-26 15:12:41.400000-06:00,49670264113246220113422590908004002533138539220402438146
AAPL,2025-12-26T15:12:41.360180,130.2,5922,130.19,130.22,2025-12-26 15:12:41.455000-06:00,49670264113246220113422590908006420384777768478751850498
GOOGL,2025-12-26T15:12:41.413454,148.29,4706,148.28,148.31,2025-12-26 15:12:41.509000-06:00,49670264113246220113422590908008838236416997737101262850
MSFT,2025-12-26T15:12:41.468153,350.28,7542,350.24,350.31,2025-12-26 15:12:41.564000-06:00,49670264113246220113422590908010047162236612366275969026
AMZN,2025-12-26T15:12:41.522390,145.58,4626,145.57,145.6,2025-12-26 15:12:41.619000-06:00,49670264113246220113422590908011256088056226995450675202
JPM,2025-12-26T15:12:41.578977,137.51,2792,137.5,137.53,2025-12-26 15:12:41.677000-06:00,49670264113246220113422590908029389975350446433071267842
AAPL,2025-12-26T15:12:41.637690,130.25,9189,130.24,130.26,2025-12-26 15:12:41.731000-06:00,49670264113246220113422590908030598901170061199684927490
GOOGL,2025-12-26T15:12:41.691492,147.38,1869,147.36,147.39,2025-12-26 15:12:41.790000-06:00,49670264113246220113422590908034225678628905087209046018
MSFT,2025-12-26T15:12:41.749050,352.17,4153,352.14,352.21,2025-12-26 15:12:41.850000-06:00,49670264113246220113422590908035434604448519716383752194
AMZN,2025-12-26T15:12:41.809264,146.0,5022,145.99,146.02,2025-12-26 15:12:41.910000-06:00,49670264113246220113422590908037852456087748974733164546
JPM,2025-12-26T15:12:41.868885,138.4,5060,138.39,138.42,2025-12-26 15:12:41.964000-06:00,49670264113246220113422590908039061381907363603907870722
AAPL,2025-12-26T15:12:41.924907,131.53,5772,131.52,131.55,2025-12-26 15:12:42.020000-06:00,49670264113246220113422590908043897085185822120606695426
GOOGL,2025-12-26T15:12:41.980705,146.61,4800,146.6,146.63,2025-12-26 15:12:42.077000-06:00,49670264113246220113422590908047523862644666008130813954
MSFT,2025-12-26T15:12:42.036044,354.31,5466,354.28,354.35,2025-12-26 15:12:42.131000-06:00,49670264113246220113422590908051150640103509895654932482
AMZN,2025-12-26T15:12:42.091097,146.56,1567,146.54,146.57,2025-12-26 15:12:42.186000-06:00,49670264113246220113422590908053568491742739154004344834
JPM,2025-12-26T15:12:42.145203,137.02,7187,137.01,137.04,2025-12-26 15:12:42.245000-06:00,49670264113246220113422590908071702379036958591624937474
AAPL,2025-12-26T15:12:42.204057,130.3,3499,130.28,130.31,2025-12-26 15:12:42.303000-06:00,49670264113246220113422590908072911304856573220799643650
GOOGL,2025-12-26T15:12:42.262157,146.27,5196,146.26,146.29,2025-12-26 15:12:42.357000-06:00,49670264113246220113422590908074120230676187849974349826
MSFT,2025-12-26T15:12:42.317910,355.96,2939,355.92,356.0,2025-12-26 15:12:42.416000-06:00,49670264113246220113422590908075329156495802479149056002
AMZN,2025-12-26T15:12:42.376638,145.74,3490,145.73,145.76,2025-12-26 15:12:42.471000-06:00,49670264113246220113422590908078955933954646366673174530
JPM,2025-12-26T15:12:42.430243,136.15,2341,136.14,136.16,2025-12-26 15:12:42.528000-06:00,49670264113246220113422590908081373785593875625022586882
AAPL,2025-12-26T15:12:42.487938,129.54,1527,129.53,129.56,2025-12-26 15:12:42.583000-06:00,49670264113246220113422590908082582711413490254197293058
GOOGL,2025-12-26T15:12:42.541577,147.72,3134,147.71,147.74,2025-12-26 15:12:42.639000-06:00,49670264113246220113422590908085000563052719512546705410
MSFT,2025-12-26T15:12:42.598911,355.46,9879,355.43,355.5,2025-12-26 15:12:42.693000-06:00,49670264113246220113422590908086209488872334141721411586
AMZN,2025-12-26T15:12:42.652868,145.54,3447,145.52,145.55,2025-12-26 15:12:42.747000-06:00,49670264113246220113422590908087418414691948770896117762
JPM,2025-12-26T15:12:42.707282,136.73,8133,136.72,136.75,2025-12-26 15:12:42.853000-06:00,49670264113246220113422590908089836266331178029245530114
AAPL,2025-12-26T15:12:42.811152,129.19,5522,129.18,129.2,2025-12-26 15:12:42.913000-06:00,49670264113246220113422590908095880895429251175119060994
GOOGL,2025-12-26T15:12:42.871695,148.1,5293,148.08,148.11,2025-12-26 15:12:42.968000-06:00,49670264113246220113422590908097089821248865804293767170
MSFT,2025-12-26T15:12:42.928923,357.79,6685,357.75,357.82,2025-12-26 15:12:43.027000-06:00,49670264113246220113422590908100716598707709691817885698
AMZN,2025-12-26T15:12:42.985862,146.23,5617,146.21,146.24,2025-12-26 15:12:43.082000-06:00,49670264113246220113422590908101925524527324320992591874
JPM,2025-12-26T15:12:43.041657,136.58,3629,136.57,136.6,2025-12-26 15:12:43.137000-06:00,49670264113246220113422590908110388005264626725215535106
AAPL,2025-12-26T15:12:43.097236,128.75,7864,128.74,128.77,2025-12-26 15:12:43.340000-06:00,49670264113246220113422590908117641560182314568983248898
GOOGL,2025-12-26T15:12:43.307113,148.01,5887,147.99,148.02,2025-12-26 15:12:43.403000-06:00,49670264113246220113422590908118850486001929198157955074
MSFT,2025-12-26T15:12:43.363136,355.43,1167,355.39,355.46,2025-12-26 15:12:43.460000-06:00,49670264113246220113422590908120059411821543827332661250
AMZN,2025-12-26T15:12:43.419204,147.09,4153,147.08,147.11,2025-12-26 15:12:43.516000-06:00,49670264113246220113422590908122477263460773085682073602
JPM,2025-12-26T15:12:43.473768,136.44,8340,136.43,136.45,2025-12-26 15:12:43.570000-06:00,49670264113246220113422590908124895115100002344031485954
AAPL,2025-12-26T15:12:43.528758,129.06,4135,129.05,129.08,2025-12-26 15:12:43.627000-06:00,49670264113246220113422590908127312966739231602380898306
GOOGL,2025-12-26T15:12:43.585337,147.19,4450,147.17,147.2,2025-12-26 15:12:43.683000-06:00,49670264113246220113422590908129730818378460860730310658
MSFT,2025-12-26T15:12:43.642339,352.06,5121,352.02,352.09,2025-12-26 15:12:43.738000-06:00,49670264113246220113422590908132148670017690119079723010
AMZN,2025-12-26T15:12:43.698096,147.41,1960,147.4,147.42,2025-12-26 15:12:43.794000-06:00,49670264113246220113422590908134566521656919377429135362
JPM,2025-12-26T15:12:43.752699,135.99,1342,135.98,136.01,2025-12-26 15:12:43.849000-06:00,49670264113246220113422590908138193299115763264953253890
AAPL,2025-12-26T15:12:43.807613,129.29,2636,129.27,129.3,2025-12-26 15:12:43.903000-06:00,49670264113246220113422590908140611150754992523302666242
GOOGL,2025-12-26T15:12:43.862843,148.62,3394,148.6,148.63,2025-12-26 15:12:43.963000-06:00,49670264113246220113422590908141820076574607152477372418
MSFT,2025-12-26T15:12:43.923145,351.96,7409,351.92,351.99,2025-12-26 15:12:44.055000-06:00,49670264113246220113422590908145446854033451040001490946
AMZN,2025-12-26T15:12:44.013387,148.79,4934,148.78,148.81,2025-12-26 15:12:44.110000-06:00,49670264113246220113422590908149073631492294927525609474
JPM,2025-12-26T15:12:44.070169,136.71,3725,136.7,136.72,2025-12-26 15:12:44.170000-06:00,49670264113246220113422590908151491483131524185875021826
AAPL,2025-12-26T15:12:44.130195,130.27,6729,130.26,130.29,2025-12-26 15:12:44.227000-06:00,49670264113246220113422590908153909334770753512943910914
GOOGL,2025-12-26T15:12:44.186595,149.51,3735,149.49,149.52,2025-12-26 15:12:44.283000-06:00,49670264113246220113422590908155118260590368142118617090
MSFT,2025-12-26T15:12:44.242139,355.1,3399,355.07,355.14,2025-12-26 15:12:44.338000-06:00,49670264113246220113422590908162371815508055917166854146
AMZN,2025-12-26T15:12:44.297973,148.29,4266,148.27,148.3,2025-12-26 15:12:44.394000-06:00,49670264113246220113422590908167207518786514433865678850
JPM,2025-12-26T15:12:44.353650,136.44,1051,136.43,136.46,2025-12-26 15:12:44.449000-06:00,49670264113246220113422590908172043222064972950564503554
AAPL,2025-12-26T15:12:44.408306,130.93,2793,130.92,130.95,2025-12-26 15:12:44.503000-06:00,49670264113246220113422590908174461073704202208913915906
GOOGL,2025-12-26T15:12:44.464859,149.79,7812,149.78,149.81,2025-12-26 15:12:44.563000-06:00,49670264113246220113422590908176878925343431467263328258
MSFT,2025-12-26T15:12:44.521334,357.92,9128,357.88,357.95,2025-12-26 15:12:44.618000-06:00,49670264113246220113422590908180505702802275354787446786
AMZN,2025-12-26T15:12:44.576775,146.97,8516,146.95,146.98,2025-12-26 15:12:44.674000-06:00,49670264113246220113422590908181714628621889983962152962
JPM,2025-12-26T15:12:44.632696,137.14,4862,137.12,137.15,2025-12-26 15:12:44.728000-06:00,49670264113246220113422590908185341406080733871486271490
AAPL,2025-12-26T15:12:44.687170,131.72,9988,131.7,131.73,2025-12-26 15:12:44.783000-06:00,49670264113246220113422590908188968183539577759010390018
GOOGL,2025-12-26T15:12:44.743287,149.31,7597,149.3,149.32,2025-12-26 15:12:44.838000-06:00,49670264113246220113422590908190177109359192388185096194
MSFT,2025-12-26T15:12:44.796809,356.23,5487,356.2,356.27,2025-12-26 15:12:44.894000-06:00,49670264113246220113422590908192594960998421646534508546
AMZN,2025-12-26T15:12:44.852825,146.68,5223,146.67,146.7,2025-12-26 15:12:44.947000-06:00,49670264113246220113422590908193803886818036275709214722
JPM,2025-12-26T15:12:44.906583,137.65,6936,137.63,137.66,2025-12-26 15:12:45.001000-06:00,49670264113246220113422590908195012812637650904883920898
AAPL,2025-12-26T15:12:44.960580,130.59,7431,130.57,130.6,2025-12-26 15:12:45.059000-06:00,49670264113246220113422590908196221738457265534058627074
GOOGL,2025-12-26T15:12:45.018334,150.1,7451,150.09,150.12,2025-12-26 15:12:45.110000-06:00,49670264113246220113422590908197430664276880163233333250
MSFT,2025-12-26T15:12:45.067434,359.01,5921,358.97,359.05,2025-12-26 15:12:45.167000-06:00,49670264113246220113422590908202266367555338679932157954
AMZN,2025-12-26T15:12:45.126072,147.87,4675,147.85,147.88,2025-12-26 15:12:45.223000-06:00,49670264113246220113422590908209519922473026454980395010
JPM,2025-12-26T15:12:45.181318,138.69,4298,138.68,138.71,2025-12-26 15:12:45.280000-06:00,49670264113246220113422590908213146699931870342504513538
AAPL,2025-12-26T15:12:45.250043,130.66,3425,130.65,130.67,2025-12-26 15:12:45.348000-06:00,49670264113246220113422590908216773477390714230028632066
GOOGL,2025-12-26T15:12:45.306056,151.0,8699,150.99,151.02,2025-12-26 15:12:45.403000-06:00,49670264113246220113422590908217982403210328859203338242
MSFT,2025-12-26T15:12:45.362048,356.45,4429,356.42,356.49,2025-12-26 15:12:45.459000-06:00,49670264113246220113422590908220400254849558117552750594
AMZN,2025-12-26T15:12:45.417499,148.17,8433,148.15,148.18,2025-12-26 15:12:45.512000-06:00,49670264113246220113422590908225235958128016634251575298
JPM,2025-12-26T15:12:45.470799,139.36,1550,139.35,139.38,2025-12-26 15:12:45.566000-06:00,49670264113246220113422590908227653809767245892600987650
AAPL,2025-12-26T15:12:45.524915,130.33,5259,130.32,130.34,2025-12-26 15:12:45.623000-06:00,49670264113246220113422590908228862735586860521775693826
GOOGL,2025-12-26T15:12:45.581624,150.7,3598,150.69,150.72,2025-12-26 15:12:45.680000-06:00,49670264113246220113422590908231280587226089917564059650
MSFT,2025-12-26T15:12:45.638416,356.21,6343,356.17,356.24,2025-12-26 15:12:45.736000-06:00,49670264113246220113422590908239743067963392321787002882
AMZN,2025-12-26T15:12:45.694875,146.88,4678,146.86,146.89,2025-12-26 15:12:45.794000-06:00,49670264113246220113422590908245787697061465467660533762
JPM,2025-12-26T15:12:45.753710,138.66,1140,138.65,138.67,2025-12-26 15:12:45.851000-06:00,49670264113246220113422590908246996622881080096835239938
AAPL,2025-12-26T15:12:45.813611,129.11,2014,129.09,129.12,2025-12-26 15:12:45.909000-06:00,49670264113246220113422590908248205548700694726009946114
GOOGL,2025-12-26T15:12:45.868435,151.34,6110,151.33,151.36,2025-12-26 15:12:45.967000-06:00,49670264113246220113422590908263921584355684905281126402
MSFT,2025-12-26T15:12:45.925377,354.63,4625,354.59,354.66,2025-12-26 15:12:46.023000-06:00,49670264113246220113422590908265130510175299534455832578
AMZN,2025-12-26T15:12:45.983067,148.16,6226,148.15,148.18,2025-12-26 15:12:46.081000-06:00,49670264113246220113422590908266339435994914163630538754
JPM,2025-12-26T15:12:46.040078,138.73,3126,138.71,138.74,2025-12-26 15:12:46.142000-06:00,49670264113246220113422590908268757287634143421979951106
AAPL,2025-12-26T15:12:46.103164,128.02,1894,128.01,128.04,2025-12-26 15:12:46.207000-06:00,49670264113246220113422590908271175139273372680329363458
GOOGL,2025-12-26T15:12:46.167453,152.15,4259,152.13,152.16,2025-12-26 15:12:46.267000-06:00,49670264113246220113422590908274801916732216567853481986
MSFT,2025-12-26T15:12:46.225534,354.69,3667,354.65,354.72,2025-12-26 15:12:46.322000-06:00,49670264113246220113422590908277219768371445826202894338
AMZN,2025-12-26T15:12:46.281175,148.78,6556,148.76,148.79,2025-12-26 15:12:46.383000-06:00,49670264113246220113422590908278428694191060455377600514
JPM,2025-12-26T15:12:46.342997,138.76,1847,138.75,138.77,2025-12-26 15:12:46.442000-06:00,49670264113246220113422590908279637620010675084552306690
AAPL,2025-12-26T15:12:46.402715,128.14,6230,128.13,128.15,2025-12-26 15:12:46.500000-06:00,49670264113246220113422590908283264397469518972076425218
GOOGL,2025-12-26T15:12:46.459560,151.3,3706,151.29,151.32,2025-12-26 15:12:46.557000-06:00,49670264113246220113422590908284473323289133601251131394
MSFT,2025-12-26T15:12:46.517213,354.3,7434,354.27,354.34,2025-12-26 15:12:46.615000-06:00,49670264113246220113422590908286891174928362859600543746
AMZN,2025-12-26T15:12:46.575442,147.46,3403,147.45,147.48,2025-12-26 15:12:46.676000-06:00,49670264113246220113422590908288100100747977488775249922
JPM,2025-12-26T15:12:46.636756,138.66,8924,138.64,138.67,2025-12-26 15:12:46.734000-06:00,49670264113246220113422590908291726878206821376299368450
